#NAME	SRR18776267	SRR18776268	SRR18776259	SRR18776269	SRR18776266	SRR18776265	SRR18776260	SRR18776270	SRR18776262	SRR18776271	SRR18776264	SRR18776261	SRR18776419	SRR18776420	SRR18776421	SRR14411053	SRR14411055	SRR14411054	SRR14411057	SRR14411056	SRR18776307	SRR18776308	SRR18776309	SRR7958220	SRR18774291	SRR18774282	SRR18774284	SRR18774285	SRR18774281	SRR18774286	SRR18774280	SRR18774288	SRR18774289	SRR18774287	SRR18774279	SRR18774290	SRR18776275	SRR18776254	SRR18776258	SRR18776255	SRR18776252	SRR18776253	SRR18776257	SRR18776273	SRR18776272	SRR18776256	SRR18776274	SRR18776263	SRR18776422	SRR18776423	SRR18776424	SRR14411052	SRR14411051	SRR14411048	SRR14411049	SRR14411050	SRR18776312	SRR18776310	SRR18776311	SRR7958217	SRR7958223	SRR18774277	SRR18774276	SRR18774294	SRR18774293	SRR18774292	SRR18774274	SRR18774295	SRR18774275	SRR18774272	SRR18774273	SRR18774283	SRR18774278
MJ033-1-barcode33-umi10804bins-ubs-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	9	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-003467265.1-NZ-QSFX01000082.1	0	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000620725	0	2	0	0	10	0	0	0	0	7	2	0	0	0	0	40	12	35	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	6	0	1	0	0	0	41	10	20	163	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KP721487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0
MJ030-2-barcode65-umi112205bins-ubs-3	0	0	0	4	108	0	7	0	17	4	0	16	4	108	0	6	6	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0	0	0	0	0	0	0	0	3	0	0	0	0	16	3	6	11	0	0	0	10	2	41	3	0	0	0	0	0	0	0	33	0	0
JN615437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
MJ030-2-barcode65-umi39773bins-ubs-17	28	0	1	21	6	38	2	7	4	0	22	6	21	6	38	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	2	1	18	1	1	0	0	8	0	3	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode25-umi116187bins-ubs-3	0	9	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	16	3	0	10	16	0	2	0	0	0	10	0	0	0	3	5	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	16	0	0	0	0	0	129	0	0	1	0	0	0	0	0	0	32	0	0	0
MJ033-1-barcode44-umi16851bins-ubs-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode42-umi6614bins-ubs-53	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MK101439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0
MJ033-1-barcode37-umi3598bins-ubs-109	0	6	9	0	4	8	6	18	0	6	9	2	0	4	8	0	0	0	0	0	0	0	0	0	0	5	8	0	0	8	3	0	4	0	6	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001515305	0	0	0	0	0	0	0	17	0	41	0	0	0	0	0	0	15	2	0	0	0	77	0	0	0	0	4	0	192	0	526	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	8	317	218	0	0	0	0	0	0	0	3	0	0	0	0	16	0	0	0	0
RS-GCF-013374095.1-NZ-AP022672.1	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi28295bins-ubs-24	7	2	11	0	2	2	2	23	0	11	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	1	5	7	0	5	2	6	0	5	11	2	6	0	4	4	7	2	0	0	0	0	0	0	0	0	0	0	0	37	5	6	0	0	66	6	0	8	5	0	0	0	0	6	37	2
MJ030-2-barcode65-umi109216bins-ubs-3	0	5	5	0	0	5	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	6	4	0	10	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	15	0	0	0	0	0	0	0	0	0	0	0	0
MJ031-1-barcode25-umi1651bins-ubs-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	19	0	0	0	0
GU256437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	2	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-009469615.1-NZ-SSXX01000002.1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	2	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1779	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode42-umi35947bins-ubs-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	42	63	3	2	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode25-umi102831bins-ubs-3	15	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB-GCA-016794205.1-JAEUIJ010000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	51	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode31-umi15004bins-ubs-19	5	0	22	36	25	4	0	48	38	8	14	9	36	25	4	0	160	4	54	178	0	0	0	0	3	5	2	0	0	2	0	0	7	2	0	2	28	0	0	3	0	14	5	0	0	0	0	61	0	5	61	0	18	2	8	44	0	0	0	0	0	4	0	0	37	2	0	0	0	11	0	0	0
MJ034-1-barcode32-umi24711bins-ubs-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	30	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0	1	72	0	0	0	0	0	2	0	0	0
GB-GCA-902646845.1-CACREA010000115.1	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
MJ033-1-barcode47-umi191bins-ubs-630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM501445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12
MJ031-1-barcode30-umi16781bins-ubs-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	35	7	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	79	0	0	0	0	0	4	7	0	0	0	0	0
GEFS01004943.10.1226	0	0	4	13	0	0	0	0	5	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB236959	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-2-barcode50-umi9286bins-ubs-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode25-umi3910bins-ubs-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
MG934573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	23	0	0	0	0	0	45	0	3	0	0	0	0
GB-GCA-000739635.1-BATQ01000187.1	0	2	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB245358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	3	0	6	0	3	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ009-1-barcode35-umi105850bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-905397275.1-NZ-CAJPUY010000003.1	147	74	18	49	22	100	113	140	7	123	427	73	49	22	100	0	0	0	0	0	72	65	2	0	74	16	74	24	405	27	125	5	13	18	65	15	27	49	4	2	0	84	3	8	12	11	0	0	0	0	0	0	0	0	0	0	15	55	79	13	0	2	79	0	6	55	13	0	2	42	0	15	3
HE818072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-2-barcode71-umi4558bins-ubs-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
MJ010-1-barcode26-umi139173bins-ubs-4	7	84	19	27	24	2	2	23	19	17	7	13	27	24	2	0	0	0	0	0	6	8	4	45	6	15	5	5	8	3	0	4	11	6	9	0	7	2	0	0	0	57	2	3	0	0	0	0	0	0	0	1	4	9	0	0	0	0	0	102	52	0	3	0	0	3	10	0	0	0	0	2	0
MJ034-1-barcode48-umi7950bins-ubs-52	6	7	4	7	20	3	3	14	0	2	7	3	4	20	3	0	0	0	0	0	0	0	0	0	0	3	7	0	3	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	9	0	0	0	0	0	0	0	0	0	0	0	0
G002591625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	35	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB006851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	2	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	2	0	0	2	0	0	0	0	7	3	0	0
MJ006-2-barcode69-umi142509bins-ubs-4	0	2	0	0	0	0	0	6	0	17	0	0	0	0	0	0	0	0	3	72	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	2	0	0	0	38	40	79	0	12	0	0	0	0	1301	0	0	0	0	0	0	4	0	0	0	0	2515
MJ034-2-barcode50-umi9559bins-ubs-19	14	0	0	2	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode49-umi29088bins-ubs-8	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-2-barcode63-umi10821bins-ubs-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode58-umi71485bins-ubs-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
MJ033-1-barcode36-umi29708bins-ubs-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	6	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-000266525.1-NZ-AKEY01000567.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode58-umi75999bins-ubs-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode47-umi45202bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-2-barcode65-umi11212bins-ubs-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	11	0	0	0	0	0	0	0	0	0	0	0	0
AB107233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G004145215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	508	2	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	37	19	43	11	148	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0
MJ030-2-barcode58-umi69201bins-ubs-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	62	125	31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF363713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	1	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	9	17	13	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode50-umi46286bins-ubs-16	64	206	392	32	246	96	291	254	29	391	363	129	32	246	96	58	0	0	136	58	46	13	0	0	46	8	9	0	0	85	0	0	70	0	13	53	416	407	214	472	10	112	435	259	417	582	3	296	214	435	296	63	81	0	73	86	0	5	218	0	0	0	218	2	49	5	0	21	189	66	0	0	0
MJ030-1-barcode42-umi101075bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009708035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	14	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi9282bins-ubs-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001278035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	2	16	0	2	0	0	0	58	25	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi37137bins-ubs-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	9	0	0	0
M83810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	4	3	4	2	26	0	0	112	0	11	4	0	0	0	0	84	0	0	0	0	0	0	0	0	5	0	27	1	0	0	0	0	0	15	0	0	0	0	4	0	0	4	2	0	96
MJ033-1-barcode37-umi27820bins-ubs-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	19	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode33-umi25538bins-ubs-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	20	9	13	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
JX412366	18	3	1	0	0	8	24	15	9	9	5	8	0	0	0	0	52	0	30	2	6	6	0	0	6	0	0	0	0	2	6	0	6	0	6	3	13	0	59	36	16	15	40	15	57	29	160	64	59	40	64	23	17	78	0	0	0	0	0	0	0	0	0	0	8	2	2	0	37	5	30	0	0
RS-GCF-019219095.1-NZ-JAHUWH010000036.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF019135.1.1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18	60	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode34-umi12237bins-ubs-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-010731755.1-NZ-AP022589.1--2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ560750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0
MJ032-2-barcode74-umi78649bins-ubs-4	0	4	2	0	0	2	8	43	0	3	10	0	0	0	0	0	0	0	0	0	104	7	0	0	104	3	0	0	2	8	27	0	5	0	7	18	0	6	0	3	4	68	27	5	5	51	4	0	0	27	0	0	0	0	0	0	12	0	45	0	0	3	45	0	0	0	0	0	5	23	2	12	24
MJ020-1-barcode44-umi12121bins-ubs-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ007-2-barcode53-umi2466bins-ubs-189	0	0	2	0	12	0	0	0	2	0	0	0	0	12	0	17	4	10	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	11	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	2	0
MF405107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
KP185143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
MJ033-1-barcode38-umi26556bins-ubs-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	17	3	0	0	0	0	0	0	0	6	0	0
MJ007-1-barcode25-umi515bins-ubs-478	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode37-umi33952bins-ubs-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	14	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode42-umi102813bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
